time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1,SAPM10,SAPM2.5,SAPM1,Filter,circulation,Flow rate,Purifier
2021-03-16 12:10,51.7,25.9,11.9,2.2,2.2,2.2,5.5,4.1,2.3,0,0,1,1
2021-03-16 12:10,49.4,25.6,11.2,2.4,2.4,2.4,8.2,4.5,2.8,0,0,1,1
2021-03-16 12:10,61.2,24.8,11.1,2.3,2.3,2.2,17.2,4.9,2.8,0,0,1,1
2021-03-16 12:10,77.5,20.1,10.8,2.9,2.9,2.9,3.9,3.4,2.3,0,0,1,1
2021-03-16 12:11,67.8,19.8,11.2,1.9,1.9,1.9,5.1,4.2,2.3,0,0,1,1
2021-03-16 12:11,67.8,23.4,11.9,2.6,2.6,2,5.9,3.4,2.1,0,0,1,1
2021-03-16 12:11,70.8,25.3,11.5,8.4,4,3.1,5.5,3.1,2.4,0,0,1,1
2021-03-16 12:11,73.2,26.4,11,4.7,4.4,3,2.8,2.8,2.5,0,0,1,1
2021-03-16 12:11,64.4,25.6,11.2,4.6,4.3,3.1,8.7,3.4,2,0,0,1,1
2021-03-16 12:11,53.5,22.4,11.6,3.2,3.2,2.9,2.3,2.3,2.2,0,0,1,1
2021-03-16 12:11,68.9,25.3,11.1,6.3,5.4,3,4.2,3.8,2.4,0,0,1,1
2021-03-16 12:11,60.8,28.7,11,4.2,3.6,2.7,10.9,7.9,2.6,0,0,1,1
2021-03-16 12:11,68.2,27.9,11.3,4,3.8,3.1,11.6,8,3.8,0,0,1,1
2021-03-16 12:11,72.2,18.6,11.3,3.1,3.1,2.9,9.2,4.8,3.9,0,0,1,1
2021-03-16 12:12,51.6,26.7,10.6,4.4,4.2,2.9,12.4,9.9,4.6,0,0,1,1
2021-03-16 12:12,64.2,24.1,10.7,4.1,3.9,3.2,9.9,6.5,4.6,0,0,1,1
2021-03-16 12:12,60,20.8,11.2,4.2,4,3.1,13.6,8.9,4.3,0,0,1,1
2021-03-16 12:12,52.2,27.1,12,4.1,4.1,3.8,31.9,10.9,5.4,0,0,1,1
2021-03-16 12:12,54.5,25.8,11.8,3.9,3.9,3.7,21.2,12.9,6.6,0,0,1,1
2021-03-16 12:12,61.1,25.1,12.5,4.3,4.3,3.9,26,11.2,6.9,0,0,1,1
2021-03-16 12:12,48,25,12.4,4.5,4.5,4.4,29,15.5,7.8,0,0,1,1
2021-03-16 12:12,53.9,28.5,11.9,6,5.9,4.6,41.7,23.3,8.6,0,0,1,1
2021-03-16 12:12,75.1,29.3,12.5,5.4,5.4,4.7,57.2,21.5,9.3,0,0,1,1
2021-03-16 12:12,72.9,25.2,12.6,6,5.9,4.8,58.9,23.3,10.6,0,0,1,1
2021-03-16 12:13,59.4,24,12.5,5.4,5.4,5.3,109.5,31.7,10.1,0,0,1,1
2021-03-16 12:13,61.9,30.7,12.5,6.6,6.6,6.2,68.8,24,9.8,0,0,1,1
2021-03-16 12:13,54.9,29.7,13.1,6.5,6.5,6.2,97.3,29.5,10.4,0,0,1,1
2021-03-16 12:13,49.5,21.7,11.2,8.8,8.1,5.9,83.4,28.3,10.6,0,0,1,1
2021-03-16 12:13,62.1,26.6,12,6.5,6.5,6.4,120.5,24,11.3,0,0,1,1
2021-03-16 12:13,59.3,25,11.7,11.7,10.7,7.6,79.1,33.3,10.8,0,0,1,1
2021-03-16 12:13,73.6,25.5,12,9.1,8.9,6.9,94.4,34.7,10.6,0,0,1,1
2021-03-16 12:13,46.7,22.8,11.4,33.6,20.1,8.9,71.4,26.9,10.7,0,0,1,1
2021-03-16 12:13,69.8,24.7,11.5,15.2,13.9,9.3,103,28.5,11.2,0,0,1,1
2021-03-16 12:13,67.7,23,11.4,17,15.2,9.7,96.7,26.2,10.9,0,0,1,1
2021-03-16 12:14,52.6,27,11.6,17.6,14.5,8.5,86.8,29.8,11.4,0,0,1,1
2021-03-16 12:14,79.4,22.4,11.9,17,12.9,9,108.3,31.8,11.3,0,0,1,1
2021-03-16 12:14,66,24.7,11.3,36.3,14.6,10,85.2,27.8,10.7,0,0,1,1
2021-03-16 12:14,57.9,25.7,11.7,34.5,17.9,10,74.7,34.2,11.1,0,0,1,1
2021-03-16 12:14,61.5,28.1,12,42.2,16.2,9.9,82.4,27.1,11,0,0,1,1
2021-03-16 12:14,63.3,25.8,11.5,37.3,17.3,10.7,93.7,29.5,10.1,0,0,1,1
2021-03-16 12:14,60,29.1,11.7,19.3,15.8,9.9,89.6,23.1,10.6,0,0,1,1
2021-03-16 12:14,53,27.9,11.9,33.2,16.8,10.8,70.3,24.5,10.9,0,0,1,1
2021-03-16 12:14,49.5,24.3,11.9,22,14.5,10.3,79.1,26,11.1,0,0,1,1
2021-03-16 12:14,48,21.8,10.9,22.8,17,10.2,85.3,31.1,11.3,0,0,1,1
2021-03-16 12:15,65.9,26.2,11.9,21.2,18.5,10.2,90.7,27.6,10.2,0,0,1,1
2021-03-16 12:15,71.2,25.1,10.9,38.1,18.7,10.1,78.4,27.9,10.6,0,0,1,1
2021-03-16 12:15,57.9,21.6,11.7,19.9,16.5,10.2,82.8,27.4,10.8,0,0,1,1
2021-03-16 12:15,57.5,25.1,11.3,36.1,20.5,10.6,92.2,26.7,11.1,0,0,1,1
2021-03-16 12:15,49.6,22.2,11.2,20.6,18.4,10,83.2,28.6,10.9,0,0,1,1
2021-03-16 12:15,68.5,25.5,11.4,21.9,17.2,10.7,92.1,23.6,10.6,0,0,1,1
2021-03-16 12:15,66.1,21.8,10.8,20.2,17.2,10.2,75.9,26.6,11,0,0,1,1
2021-03-16 12:15,54.9,25.1,11.5,19.2,15.2,10.1,100.5,34.8,10.7,0,0,1,1
2021-03-16 12:15,68.4,27.9,11.4,17.2,14.5,10.7,93.7,24.8,10.6,0,0,1,1
2021-03-16 12:15,47,21.8,11.9,28.2,16.3,10.4,98.6,33.9,11,0,0,1,1
2021-03-16 12:16,56.8,29.1,11.6,28.2,18.2,10.6,93.2,23.6,10.8,0,0,1,1
2021-03-16 12:16,55.7,25.8,11.2,24.3,20.7,10.7,79.7,35.6,11.7,0,0,1,1
2021-03-16 12:16,62,30,11.2,21,18.2,10.5,96.3,31.6,10.3,0,0,1,1
2021-03-16 12:16,43.9,20.8,10.6,33.4,22.3,11,112.3,30.5,11.2,0,0,1,1
2021-03-16 12:16,55.1,29.1,11,30.2,17,10.8,79.1,26.8,11,0,0,1,1
2021-03-16 12:16,67.7,25.1,11.1,18.5,15,9.8,93.9,26,10.4,0,0,1,1
2021-03-16 12:16,52.4,29.1,11.3,38,18.2,10.2,80.3,23.2,10.5,0,0,1,1
2021-03-16 12:16,53.5,32.5,11.3,22.2,15,10.9,104.9,31.6,11.1,0,0,1,1
2021-03-16 12:16,56.9,21.5,11.4,17,14.6,9.9,81.6,30.1,10.7,0,0,1,1
2021-03-16 12:16,46.9,21.1,11.2,18.1,14.3,9.8,138.5,28.1,11,0,0,1,1
2021-03-16 12:17,54.9,26.3,11.2,16.9,16.1,10.7,106.8,32.1,10.7,0,0,1,1
2021-03-16 12:17,70.7,25.3,11.3,24.2,19.1,10.5,80.8,27.8,10.9,0,0,1,1
2021-03-16 12:17,69.1,26.6,11,29.1,18.8,10.5,96.9,32.5,11.1,0,0,1,1
2021-03-16 12:17,58.9,25.7,11.4,26.2,19.6,10.5,106.2,31.9,11.5,0,0,1,1
2021-03-16 12:17,53.9,26.5,11.4,34.9,15.1,10,106.7,32.5,10.9,0,0,1,1
2021-03-16 12:17,46.9,23.5,11.1,40.7,15.4,10.3,99.2,27.5,11.4,0,0,1,1
2021-03-16 12:17,61.2,33.8,11.9,26.7,12.9,10.1,112.1,33.3,11.4,0,0,1,1
2021-03-16 12:17,52,23.5,11.3,20.4,16.2,10.3,112.8,25.9,11.9,0,0,1,1
2021-03-16 12:17,45.3,25.9,11.2,23.4,17.5,11,79.9,27.4,11.6,0,0,1,1
2021-03-16 12:17,68.8,25,11.3,15.9,14.1,10.6,100,27.5,11.7,0,0,1,1
2021-03-16 12:18,45.8,24.3,10.8,24.7,18.7,11.1,98.6,29.9,11.7,0,0,1,1
2021-03-16 12:18,47.1,26.7,11.1,17.9,15.9,10.9,77.3,27.1,11.2,0,0,1,1
2021-03-16 12:18,59.1,26.5,11.6,27.1,17.9,10.9,90.9,30.5,11.4,0,0,1,1
2021-03-16 12:18,59.3,22.3,11.4,27.1,17,10.9,88.8,32,10.7,0,0,1,1
2021-03-16 12:18,65.4,28.8,11.2,19.7,15.6,10.2,115.5,28.2,11.6,0,0,1,1
2021-03-16 12:18,51.2,26.2,11.5,26.8,17.6,10.4,89.5,24.8,10.8,0,0,1,1
2021-03-16 12:18,70.4,23.2,11.4,22.5,18.9,10.9,88.3,21,10.3,0,0,1,1
2021-03-16 12:18,45.5,24.3,11.7,26.2,18.4,11,95.8,29.3,11,0,0,1,1
2021-03-16 12:18,49.6,21.9,11.3,27,15.8,10.9,112.7,34.2,11.4,0,0,1,1
2021-03-16 12:18,67.5,27.6,10.9,24.6,16.8,10.5,91.1,28.9,11,0,0,1,1
2021-03-16 12:19,63.8,26.1,11.2,20.9,14.8,10.4,95.2,36.5,11.6,0,0,1,1
2021-03-16 12:19,56.1,23.6,10.9,19.4,15.8,11,108.6,27.3,11.2,0,0,1,1
2021-03-16 12:19,49.6,23.6,10.9,20.7,18,10.3,101,27,10.6,0,0,1,1
2021-03-16 12:19,55.9,19.7,10.4,18,16.4,10.2,107.9,27.6,10.8,0,0,1,1
2021-03-16 12:19,66.6,22.8,11.3,21.4,17.7,10.1,81.9,23.9,11.3,0,0,1,1
2021-03-16 12:19,67.4,22.2,11.3,23.3,18.7,10.2,93.8,31.9,11.4,0,0,1,1
2021-03-16 12:19,62.3,26.4,11.1,16.4,14.6,10.4,84.4,27.5,11.1,0,0,1,1
2021-03-16 12:19,73,23.3,11.2,18.1,16.1,10.3,81.4,27.7,10.9,0,0,1,1
2021-03-16 12:19,46.7,23.3,10.9,14.4,12.6,10.1,87.8,27.5,11.4,0,0,1,1
2021-03-16 12:19,56.3,29.3,11.2,30,14.5,10.5,68.8,33.3,10.3,0,0,1,1
2021-03-16 12:20,44.4,28.3,11,28.3,14.2,10.2,97.4,27.7,11,0,0,1,1
2021-03-16 12:20,52.9,28,11.5,20.5,17.8,10.6,95.7,32.7,11.1,0,0,1,1
2021-03-16 12:20,67.3,26.5,12.1,22.3,15.3,10.5,75.1,24.8,10.6,0,0,1,1
2021-03-16 12:20,56.1,22.3,11.1,32.1,19.4,10.6,99.4,28.9,11.1,0,0,1,1
2021-03-16 12:20,48.5,22.8,11.1,29.1,16.5,10.7,101.3,29.4,10.7,0,0,1,1
2021-03-16 12:20,63.2,23.6,11.3,23.6,17.5,10.5,89.2,32.8,11.2,0,0,1,1
2021-03-16 12:20,52.6,22.2,10.9,22.1,18.5,10.7,98.2,38.4,11.5,0,0,1,1
2021-03-16 12:20,67.1,26.2,11.5,23.4,15,10.5,108.3,36.9,11.6,0,0,1,1
2021-03-16 12:20,54.1,25.1,11.1,19.1,16.1,10.5,121.2,28.1,10.9,0,0,1,1
2021-03-16 12:20,50.3,24.6,11.1,28.9,18.3,10.3,104.8,31.8,11.2,0,0,1,1
2021-03-16 12:21,62.6,25.4,10.9,28,16.7,10.1,87.6,31.1,10.9,0,0,1,1
2021-03-16 12:21,71.8,20.1,10.8,24.5,15.1,10.2,105.4,30.4,10.9,0,0,1,1
2021-03-16 12:21,59.9,21.2,10.9,18.2,16.5,10.7,84.2,31.7,11.3,0,0,1,1
2021-03-16 12:21,57.7,20.7,10.7,42.3,17.1,11.4,81.1,32,10.9,0,0,1,1
2021-03-16 12:21,58.7,26.5,11.4,17.6,14.8,10.1,98.4,30.5,11.3,0,0,1,1
2021-03-16 12:21,57.6,28.4,10.5,17.6,14,9.8,81.9,30.1,11.1,0,0,1,1
2021-03-16 12:21,55.9,20.9,10.4,17.2,15.9,10.9,88.3,31.2,11.4,0,0,1,1
2021-03-16 12:21,52.4,24.1,11.5,20.8,16,10,95.7,33.2,11.7,0,0,1,1
2021-03-16 12:21,75.2,24.2,10.9,20.2,15,10.3,103.1,34.9,11.3,0,0,1,1
2021-03-16 12:21,81.8,26.4,10.9,19.1,15.3,10.3,108.1,34.4,11.5,0,0,1,1
2021-03-16 12:22,68.9,27.5,11.1,16.7,14.2,9.9,74.2,32.6,11.5,0,0,1,1
2021-03-16 12:22,40.3,17.3,9.8,17.3,15.5,10.2,77.8,26.2,11.6,0,0,1,1
2021-03-16 12:22,40.8,20.8,10.6,19.5,16.1,10.7,76.1,30.7,11.2,0,0,1,1
2021-03-16 12:22,50.8,25.3,11.2,17,13.9,10.4,71.3,23.8,11.1,0,0,1,1
2021-03-16 12:22,46.2,23,11.2,31.9,18,10.7,107.5,22.8,10.8,0,0,1,1
2021-03-16 12:22,49.2,24.4,10.6,21.5,17.6,11,68.9,26.6,10.6,0,0,1,1
2021-03-16 12:22,37,24.8,11,24.2,18.5,10.8,90.8,31.3,12,0,0,1,1
2021-03-16 12:22,32.7,19.4,9.7,20.2,18.2,10.3,107.2,30.6,11.8,0,0,1,1
2021-03-16 12:22,46.1,27.4,11,27.6,17.6,10.8,88.1,32.4,11.9,0,0,1,1
2021-03-16 12:22,42,20,10.5,37.8,19.1,10.4,88.1,30.7,11.2,0,0,1,1
2021-03-16 12:23,32.7,18.2,10.4,25.5,16.4,10.7,80.4,28,11.7,0,0,1,1
2021-03-16 12:23,38.9,18.5,10.2,18.5,15.3,10.3,73.3,29.5,11.4,0,0,1,1
2021-03-16 12:23,51.2,24,11.4,25.5,22.7,10.6,128.3,31,11.9,0,0,1,1
2021-03-16 12:23,37,22,10.4,20.7,17,11,85.5,28.5,10.8,0,0,1,1
2021-03-16 12:23,34.7,16.6,10.5,19.3,16.4,11.9,75.6,25.2,10.6,0,0,1,1
2021-03-16 12:23,45.4,22,10.3,33,15.2,10.1,87.3,29.6,11,0,0,1,1
2021-03-16 12:23,62.4,20.3,10.8,19.9,16.5,10.5,82.9,31.6,11.6,0,0,1,1
2021-03-16 12:23,47.1,22.4,10.8,26,22.5,10.5,84.5,29.1,11.1,0,0,1,1
2021-03-16 12:23,33.3,14.9,10.5,21.1,15.8,10.5,87.3,36.5,10.8,0,0,1,1
2021-03-16 12:23,35,19.6,9.8,37.6,20.4,11.4,69.6,30.9,10.6,0,0,1,1
2021-03-16 12:24,65.8,23.2,11.1,20.9,16.4,10.4,94.9,27.1,12.3,0,0,1,1
2021-03-16 12:24,39.7,25.1,10.1,19.9,15.8,10.6,112.8,35.5,11.1,0,0,1,1
2021-03-16 12:24,44.8,25.8,11.2,21.5,18.1,10.9,81,29.8,11.1,0,0,1,1
2021-03-16 12:24,39.5,20.2,10.7,16.6,14.1,10.1,83,31.9,11.7,0,0,1,1
2021-03-16 12:24,46.3,25.3,10.6,22.5,18.8,11,91,33.2,11.1,0,0,1,1
2021-03-16 12:24,33.7,23.4,10.2,20.6,18,11.2,106.4,33,11.4,0,0,1,1
2021-03-16 12:24,41.9,18.1,10.4,28.7,17.2,10.5,86.9,24.6,10.8,0,0,1,1
2021-03-16 12:24,35.6,22.5,10.9,29.8,20.2,10.8,107.1,29.4,10.7,0,0,1,1
2021-03-16 12:24,37.9,23.8,10.8,28.9,22.2,11,81.3,22.7,10.3,0,0,1,1
2021-03-16 12:24,38.6,21.7,10.3,26.3,18,10.8,101.6,26.2,11,0,0,1,1
2021-03-16 12:25,37.1,19.4,10.4,22.7,17.2,10.6,78.6,35.3,11.6,0,0,1,1
2021-03-16 12:25,30.4,20.4,10.1,23,19.9,11.8,89,26.6,11.2,0,0,1,1
2021-03-16 12:25,36.2,22.1,11,24,20.4,11,82.2,30.7,11.4,0,0,1,1
2021-03-16 12:25,53.5,22.7,10.8,24.3,21.3,10.6,87,35.7,11,0,0,1,1
2021-03-16 12:25,34.3,17.9,10.2,22.6,18.5,10.8,90.5,33.7,11.3,0,0,1,1
2021-03-16 12:25,33.9,20.8,10.4,21,17,10.6,91.8,32.2,11.6,0,0,1,1
2021-03-16 12:25,46.6,22.9,10.3,40.6,19.2,11.8,77.6,25.6,11.7,0,0,1,1
2021-03-16 12:25,48,24.1,10.5,32.9,15.5,11.3,86.6,28.5,11.6,0,0,1,1
2021-03-16 12:25,40.3,24.4,10.1,32.6,17.2,11,111.6,22,11,0,0,1,1
2021-03-16 12:25,58.7,22.6,10.5,25.6,16.6,10.6,97.9,30.1,11.2,0,0,1,1
2021-03-16 12:26,57.1,19.9,10.5,23.5,20.8,10.5,91.8,32.8,11.7,0,0,1,1
2021-03-16 12:26,55.3,21.2,10.8,18.9,16.1,10.7,85.3,22.9,10.7,0,0,1,1
2021-03-16 12:26,48.2,16.6,10.7,26.6,14.9,10.9,96.4,27.1,10.8,0,0,1,1
2021-03-16 12:26,38.2,20.5,9.9,28.8,17.7,10.9,67.1,25,10.7,0,0,1,1
2021-03-16 12:26,46.3,19.2,10.6,39.6,20.2,10.2,81.2,19.5,10.6,0,0,1,1
2021-03-16 12:26,26.8,16,10.8,23.7,18.2,10.6,76.2,28.2,10.9,0,0,1,1
2021-03-16 12:26,38.7,23.6,10.5,20,17,10,83.9,23,11,0,0,1,1
2021-03-16 12:26,48.3,22,10.3,16.5,15.2,10.6,81.2,25.4,10.6,0,0,1,1
2021-03-16 12:26,35.3,21,10.1,23.4,18.9,10.8,80.3,29.9,10.6,0,0,1,1
2021-03-16 12:26,46.7,22.8,11.1,20.4,17.7,11.1,86.7,28,11.2,0,0,1,1
2021-03-16 12:27,35.7,20.5,9.7,21.4,17.7,11.1,105.7,26.6,11.6,0,0,1,1
2021-03-16 12:27,37.2,23.1,10.6,18.9,15.5,10.2,74.7,30.8,11,0,0,1,1
2021-03-16 12:27,45.4,20.3,10.5,17.8,13.9,10.2,81,34.7,11.3,0,0,1,1
2021-03-16 12:27,46.6,20.4,10.3,19.3,16.8,10.7,101.1,31.2,11.3,0,0,1,1
2021-03-16 12:27,47.7,17.7,9.8,29.1,18.4,10.5,102.6,31.2,11.7,0,0,1,1
2021-03-16 12:27,41.8,23.6,11.1,21.9,17.6,10.4,93.1,34.3,11.1,0,0,1,1
2021-03-16 12:27,39.9,19.2,11.1,23.4,19.9,11.4,100.6,30.1,11.1,0,0,1,1
2021-03-16 12:27,41.9,17.7,10.2,16.7,15,11,83.8,23.6,11,0,0,1,1
2021-03-16 12:27,31.7,14.3,10,26.2,16.8,10.2,95,26.6,11.7,0,0,1,1
2021-03-16 12:27,45.5,20,9.9,28.7,16.8,11.2,98.6,30.8,11.3,0,0,1,1
2021-03-16 12:28,40,20.3,10.6,29,18.9,10.7,96.3,25.6,11.1,0,0,1,1
2021-03-16 12:28,45.4,22.1,11,24.7,17.8,10.7,93.7,24.8,11.3,0,0,1,1
2021-03-16 12:28,39,20.8,10.5,23.1,19.1,11.2,82.6,26.6,11.1,0,0,1,1
2021-03-16 12:28,38.8,23.2,10.1,25.3,17.2,11.1,85.8,31.3,12,0,0,1,1
2021-03-16 12:28,39.6,20.7,10.4,35.2,24.8,11.4,80.6,22.5,11.6,0,0,1,1
2021-03-16 12:28,46.5,26.9,11.3,18.6,16.5,11.4,92.1,23.3,11.1,0,0,1,1
2021-03-16 12:28,32.3,20.9,11.1,23.9,18.9,11.1,74.2,29.1,11.3,0,0,1,1
2021-03-16 12:28,40.4,22.8,10.8,23.1,15,10.4,80.4,27.6,11.7,0,0,1,1
2021-03-16 12:28,31,15.6,10.3,25.1,21.9,10.6,97.6,26.1,11.2,0,0,1,1
2021-03-16 12:28,39.5,19.4,10.7,29.1,18.2,10,96.9,31.9,11.3,0,0,1,1
2021-03-16 12:29,35.9,23.5,10.2,23.3,19.8,11.7,77.2,23.9,10.8,0,0,1,1
2021-03-16 12:29,50,17,9.8,23.2,20.2,11.2,83.2,21.7,11,0,0,1,1
2021-03-16 12:29,40,18.7,11.1,18.9,16.1,10.3,86.9,29.8,11.3,0,0,1,1
2021-03-16 12:29,39.6,22,10.2,19.8,15.4,10.4,78.5,28,11.2,0,0,1,1
2021-03-16 12:29,43.4,18,10.7,19.3,17.6,11,92.7,29.3,11.6,0,0,1,1
2021-03-16 12:29,40,21.2,11,20.3,17.8,10.9,61.9,21.2,11.1,0,0,1,1
2021-03-16 12:29,39.6,21.5,10.7,32.6,16.2,10.6,84.4,33.1,11.1,0,0,1,1
2021-03-16 12:29,48.2,22.2,10.1,21.2,17.6,10.7,100.3,32.1,11.5,0,0,1,1
2021-03-16 12:29,40.5,20.2,10.8,32.2,17,10.5,98.2,29.7,11.8,0,0,1,1
2021-03-16 12:29,39.5,21,10.1,19.5,17,11,88.4,39.9,11.5,0,0,1,1
2021-03-16 12:30,41.2,22.6,10.6,19.2,17.1,10.8,95.4,31.5,11.3,0,0,1,1
2021-03-16 12:30,39.5,18.9,10.6,20.1,16.2,10.9,77.7,24.8,11.3,0,0,1,1
2021-03-16 12:30,33.5,17.1,10.2,26.1,20.1,10.8,100.9,34.3,11.6,0,0,1,1
2021-03-16 12:30,32.5,17.4,9.9,16.3,14.7,10.5,94.1,34.1,11.9,0,0,1,1
2021-03-16 12:30,34.4,18.2,10.6,44.6,17.1,11.6,110.3,24,10.5,0,0,1,1
2021-03-16 12:30,39.4,19.1,10.7,29.5,19.5,10.7,65.9,26.3,10.8,0,0,1,1
2021-03-16 12:30,33,21.3,10.3,17.9,16.4,11.1,96.6,26.8,10.8,0,0,1,1
2021-03-16 12:30,32.5,16.5,10.1,23.9,20.2,11.5,96.9,34.3,11.5,0,0,1,1
2021-03-16 12:30,34.8,18.9,10,35.8,16.4,10.4,85.8,22.7,10.4,0,0,1,1
2021-03-16 12:30,37.2,20.9,10.5,29.6,17.5,11.5,109.3,31.2,11.3,0,0,1,1
2021-03-16 12:31,42.9,20.3,10.7,21.4,19,10.6,90.8,30.8,11.1,0,0,1,1
2021-03-16 12:31,40.7,23.4,10.9,22.3,17.3,11.3,105.7,30.6,10.7,0,0,1,1
2021-03-16 12:31,36.3,17.3,10.9,28.9,20.6,11.2,107.3,30,11.5,0,0,1,1
2021-03-16 12:31,31.2,17.3,10.8,28.9,17.5,10.6,85,28.2,11.8,0,0,1,1
2021-03-16 12:31,48.8,23.6,10.4,24.2,19,10.6,103.8,32.6,11,0,0,1,1
2021-03-16 12:31,39.5,23,10.6,35.6,16.4,10.6,106.9,30.1,11.7,0,0,1,1
2021-03-16 12:31,44.6,21.1,10.9,17.7,16,11.4,98.4,31.8,11.3,0,0,1,1
2021-03-16 12:31,34.9,20.1,10.9,22.3,17.6,10.7,79.6,30.7,11.4,0,0,1,1
2021-03-16 12:31,41.3,18.4,10.3,17.3,14.2,10.8,101.2,27.2,11.2,0,0,1,1
2021-03-16 12:31,31.4,19.7,9.7,31.5,17.6,11.3,89.5,28.5,11.5,0,0,1,1
2021-03-16 12:32,50.3,19.1,10.9,19.8,16.3,10.6,100.7,30,11.2,0,0,1,1
2021-03-16 12:32,37.8,18.8,10.7,15.3,13.1,10.3,84,36.2,11.5,0,0,1,1
2021-03-16 12:32,38.6,20.9,10.6,16.4,14.7,11,97.3,35.5,11.4,0,0,1,1
2021-03-16 12:32,34.6,23.5,10.5,17.6,14.9,10.8,108.2,29.2,11.6,0,0,1,1
2021-03-16 12:32,44.2,20.8,10.7,21.4,16.6,10.5,86.3,30.4,11.1,0,0,1,1
2021-03-16 12:32,41.9,21.6,10.4,21.1,17.4,10.9,89.5,30.8,11.2,0,0,1,1
2021-03-16 12:32,41.8,20.5,10.2,17.2,16.2,10.8,86.2,38.3,11.1,0,0,1,1
2021-03-16 12:32,32.9,17.9,10.5,26.2,17.4,10.6,90.1,24.2,10.5,0,0,1,1
2021-03-16 12:32,40.8,25.5,10.7,29,18.4,10.4,97.9,31.1,11.4,0,0,1,1
2021-03-16 12:32,38.9,22.2,10.6,23.3,19.1,11.4,90.2,21.9,10.6,0,0,1,1
2021-03-16 12:33,36.7,17.1,10.3,15.6,14.7,10.9,88.4,22.2,11.6,0,0,1,1
2021-03-16 12:33,31.1,20.6,10.2,18.5,15.2,10.6,83.1,22.3,10.8,0,0,1,1
2021-03-16 12:33,36.5,16.9,10.1,22,17.6,9.8,96.4,27,11.2,0,0,1,1
2021-03-16 12:33,38,22.7,10.4,29.8,19.9,11.3,87.7,28.3,10.9,0,0,1,1
2021-03-16 12:33,43.9,21.6,10.1,19.4,17.4,10.9,106.7,28.4,11.7,0,0,1,1
2021-03-16 12:33,34,21.3,10.1,26.8,18.6,11,97.7,39,10.9,0,0,1,1
2021-03-16 12:33,43.9,24.9,10.8,27.4,16.6,11,85.8,30.3,11.3,0,0,1,1
2021-03-16 12:33,37.9,23.2,10.6,33.7,16.6,11.9,82.3,30.9,11.1,0,0,1,1
2021-03-16 12:33,53.1,22.2,10.7,23.5,20.3,11.6,103.6,24.5,10.8,0,0,1,1
2021-03-16 12:33,40.6,22.5,11.1,31.2,22,10.6,79.9,26,11.4,0,0,1,1
2021-03-16 12:34,45.2,19.6,10.3,30.7,19.6,11.1,98.7,26.8,11,0,0,1,1
2021-03-16 12:34,35.9,19,10.5,15.5,14.3,10.7,88.6,27.7,11.3,0,0,1,1
2021-03-16 12:34,31.5,21.5,10.5,22.7,19.4,11.5,100,31.2,11.6,0,0,1,1
2021-03-16 12:34,38.7,26.2,10.9,20.7,16.8,11.3,89.6,26.8,11.2,0,0,1,1
2021-03-16 12:34,43.5,18.3,10.8,31.3,16.9,10.7,89.7,23.8,10.8,0,0,1,1
2021-03-16 12:34,29.1,20,10.5,21.3,16.8,10.2,105.5,24.1,10.7,0,0,1,1
2021-03-16 12:34,42.2,22.2,10.3,28,24.7,11.3,79.3,32.4,11.8,0,0,1,1
2021-03-16 12:34,37.2,19.2,10.8,22.1,16.1,10.3,68.3,30.4,11.4,0,0,1,1
2021-03-16 12:34,29.6,20.1,10,19.5,16,9.8,84.6,29.5,11.3,0,0,1,1
2021-03-16 12:34,28.5,19.6,10.1,17.4,15.2,10.1,106.2,31,11,0,0,1,1
2021-03-16 12:35,44.4,24.8,10.4,24.2,19.7,11.2,79.4,24.9,11,0,0,1,1
2021-03-16 12:35,40.8,26.3,10.4,25.3,16.4,10.6,86.5,29.9,10.8,0,0,1,1
2021-03-16 12:35,36.5,21.5,10.3,15.4,14,10.6,106.1,25.3,11.6,0,0,1,1
2021-03-16 12:35,34.9,23.1,10.4,21.4,18.9,11.3,108.3,26.4,11.1,0,0,1,1
2021-03-16 12:35,37.2,19.6,10.7,22.3,18.9,10.9,104.3,24.7,11,0,0,1,1
2021-03-16 12:35,36.7,17.3,10.8,19.1,16.8,11.3,81.3,24.6,10.8,0,0,1,1
2021-03-16 12:35,37.3,17,10.4,19.8,17.2,10.9,85.1,36.3,11.4,0,0,1,1
2021-03-16 12:35,35.2,18.9,10.4,25.8,23,10.6,115.8,30,10.8,0,0,1,1
2021-03-16 12:35,32.9,20.3,10.8,27.5,20.8,11.1,136.7,38.1,12,0,0,1,1
2021-03-16 12:35,34.3,20.7,10.8,18.8,17.3,11.1,89.4,23.3,10,0,0,1,1
2021-03-16 12:36,39.3,25,10.3,15.1,14.2,10.6,97.9,29,11,0,0,1,1
2021-03-16 12:36,46.5,22.1,11.6,17.2,14.9,10.4,87.3,29.6,11.1,0,0,1,1
2021-03-16 12:36,43.1,28.2,11.1,29.8,17.2,11,89.7,29.2,10.9,0,0,1,1
2021-03-16 12:36,33,21,11.1,31.7,19.7,11.3,87,27.3,11.1,0,0,1,1
2021-03-16 12:36,37.5,19.9,10.8,22,16.6,10.7,85.6,25.9,10.7,0,0,1,1
2021-03-16 12:36,42.5,20.3,10.9,20.4,18.7,11.2,89.8,23.5,10.3,0,0,1,1
2021-03-16 12:36,34.7,20.9,10.6,30.7,16.6,10.7,90.4,25.8,11.2,0,0,1,1
